seccion,indicador,titulo,ambito,sexo,periodo,valor,unidad
vivienda,compraventas_nueva,Compraventas de vivienda nueva,espana,Ambos sexos,2025M02,14034.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,espana,Ambos sexos,2025M03,14542.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,espana,Ambos sexos,2025M04,11392.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,espana,Ambos sexos,2025M05,12652.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,espana,Ambos sexos,2025M06,12009.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,espana,Ambos sexos,2025M07,13640.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,espana,Ambos sexos,2025M08,10123.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,espana,Ambos sexos,2025M09,13823.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,espana,Ambos sexos,2025M10,14464.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,espana,Ambos sexos,2025M11,12742.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,espana,Ambos sexos,2025M12,11694.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,espana,Ambos sexos,2026M01,13573.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,espana,Ambos sexos,2026M02,13808.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,espana,Ambos sexos,2026M03,13057.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,espana,Ambos sexos,2026M04,11458.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,espana,Ambos sexos,2026M05,11888.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,espana,Ambos sexos,2026M06,12766.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2007M01,3967.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2007M02,3686.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2007M03,3606.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2007M04,3008.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2007M05,4600.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2007M06,4200.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2007M07,3714.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2007M08,3413.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2007M09,3962.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2007M10,3466.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2007M11,3227.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2007M12,2380.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2008M01,3611.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2008M02,3569.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2008M03,2467.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2008M04,3682.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2008M05,3265.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2008M06,3000.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2008M07,2966.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2008M08,2701.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2008M09,3493.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2008M10,2760.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2008M11,2432.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2008M12,1941.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2009M01,2484.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2009M02,2489.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2009M03,2404.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2009M04,1700.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2009M05,1994.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2009M06,2296.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2009M07,2164.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2009M08,2513.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2009M09,2716.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2009M10,2115.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2009M11,2046.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2009M12,1945.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2010M01,2270.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2010M02,2521.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2010M03,1967.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2010M04,2172.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2010M05,2244.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2010M06,2259.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2010M07,2770.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2010M08,2917.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2010M09,2293.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2010M10,1801.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2010M11,2311.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2010M12,1964.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2011M01,2824.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2011M02,2350.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2011M03,1808.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2011M04,1515.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2011M05,1736.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2011M06,1504.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2011M07,1825.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2011M08,1796.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2011M09,1698.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2011M10,1572.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2011M11,1591.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2011M12,1258.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2012M01,2261.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2012M02,2113.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2012M03,1357.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2012M04,1605.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2012M05,2042.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2012M06,1943.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2012M07,1991.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2012M08,2543.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2012M09,2149.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2012M10,1845.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2012M11,2025.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2012M12,1688.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2013M01,2649.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2013M02,2066.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2013M03,1407.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2013M04,1564.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2013M05,1936.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2013M06,1654.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2013M07,1853.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2013M08,1658.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2013M09,2023.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2013M10,1455.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2013M11,1791.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2013M12,1270.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2014M01,2084.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2014M02,1734.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2014M03,1472.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2014M04,1409.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2014M05,1694.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2014M06,1381.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2014M07,1582.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2014M08,1176.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2014M09,1657.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2014M10,1044.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2014M11,941.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2014M12,1054.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2015M01,1078.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2015M02,911.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2015M03,795.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2015M04,711.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2015M05,738.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2015M06,877.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2015M07,916.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2015M08,765.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2015M09,837.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2015M10,656.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2015M11,614.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2015M12,663.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2016M01,648.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2016M02,1034.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2016M03,669.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2016M04,1207.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2016M05,753.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2016M06,724.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2016M07,683.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2016M08,710.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2016M09,777.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2016M10,674.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2016M11,648.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2016M12,515.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2017M01,660.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2017M02,891.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2017M03,767.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2017M04,663.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2017M05,1118.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2017M06,776.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2017M07,745.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2017M08,1107.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2017M09,906.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2017M10,801.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2017M11,939.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2017M12,668.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2018M01,1067.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2018M02,785.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2018M03,726.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2018M04,734.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2018M05,1184.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2018M06,929.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2018M07,922.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2018M08,860.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2018M09,997.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2018M10,729.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2018M11,840.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2018M12,556.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2019M01,959.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2019M02,891.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2019M03,885.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2019M04,779.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2019M05,1071.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2019M06,861.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2019M07,1169.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2019M08,823.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2019M09,881.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2019M10,944.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2019M11,928.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2019M12,705.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2020M01,859.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2020M02,1049.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2020M03,731.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2020M04,478.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2020M05,395.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2020M06,516.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2020M07,696.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2020M08,697.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2020M09,811.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2020M10,773.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2020M11,990.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2020M12,774.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2021M01,995.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2021M02,996.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2021M03,961.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2021M04,777.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2021M05,960.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2021M06,1024.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2021M07,1005.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2021M08,1057.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2021M09,1191.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2021M10,1028.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2021M11,1072.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2021M12,1049.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2022M01,1050.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2022M02,996.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2022M03,1115.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2022M04,815.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2022M05,1220.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2022M06,1041.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2022M07,1094.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2022M08,1162.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2022M09,1318.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2022M10,1049.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2022M11,1185.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2022M12,995.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2023M01,1163.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2023M02,1188.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2023M03,1356.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2023M04,975.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2023M05,1398.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2023M06,1370.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2023M07,1220.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2023M08,1339.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2023M09,1262.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2023M10,1409.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2023M11,1137.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2023M12,847.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2024M01,1415.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2024M02,1619.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2024M03,1195.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2024M04,1466.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2024M05,1322.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2024M06,1514.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2024M07,1466.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2024M08,1447.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2024M09,1966.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2024M10,2207.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2024M11,1658.0,operaciones
